totalt_antal_fall,adm1_name,case_count,date,cum_confirmed_cases,c1_schoolclosing,c2_workplaceclosing,c3_cancelpublicevents,c4_restrictionsongatherings,c5_closepublictransport,c6_stayathomerequirements,c7_domestictravel,c8_internationaltravel,e1_incomesupport,e2_debtcontractrelief,h1_publicinfocampaign,h2_testingpolicy,h3_contacttracing,school_closure,work_from_home,no_public_gathering,no_private_gathering,travel_ban_local,travel_ban_intl_in,t,dow,month,year,day,adm1_id,longest_series,daily_confirmed_cases,l_cum_confirmed_cases,D_l_cum_confirmed_cases,sample_avg,day_avg,p_swe_1,p_swe_2,p_swe_3,p_swe_4,p_swe_5,p_swe_6,country,fecha,cod_ine,ccaa,total,transit_suspension,home_isolation,travel_ban_intl,p_esp_1,p_esp_2,p_esp_3
230,Västmanland,4,2020-03-24,28,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1,24mar2020,2,3,2020,24,Västmanland,0,4,1.386294,0.2876821,NA,NA,1,0,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
314,Västmanland,3,2020-03-25,31,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1,25mar2020,3,3,2020,25,Västmanland,0,3,1.098612,NA,NA,NA,1,1,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
286,Västmanland,5,2020-03-26,36,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1,26mar2020,4,3,2020,26,Västmanland,0,5,1.609438,0.5108256,NA,NA,1,1,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
365,Västmanland,11,2020-03-27,47,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1,27mar2020,5,3,2020,27,Västmanland,0,11,2.397895,0.7884574,NA,NA,1,1,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
300,Västmanland,3,2020-03-28,50,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1,28mar2020,6,3,2020,28,Västmanland,0,3,1.098612,NA,NA,NA,1,1,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
280,Västmanland,0,2020-03-29,50,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1,29mar2020,0,3,2020,29,Västmanland,0,0,NA,NA,NA,NA,1,1,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
416,Västmanland,23,2020-03-30,73,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1,30mar2020,1,3,2020,30,Västmanland,0,23,3.135494,NA,NA,NA,1,1,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
475,Västmanland,10,2020-03-31,83,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1,31mar2020,2,3,2020,31,Västmanland,0,10,2.302585,NA,NA,NA,1,1,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
486,Västmanland,11,2020-04-01,94,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1,01apr2020,3,4,2020,1,Västmanland,0,11,2.397895,0.0953102,NA,NA,1,1,1,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
554,Västmanland,18,2020-04-02,112,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1,02apr2020,4,4,2020,2,Västmanland,0,18,2.890372,0.4924765,NA,NA,1,1,1,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
601,Västmanland,27,2020-04-03,139,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1,03apr2020,5,4,2020,3,Västmanland,0,27,3.295837,0.4054651,NA,NA,1,1,1,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
357,Västmanland,14,2020-04-04,153,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1,04apr2020,6,4,2020,4,Västmanland,0,14,2.639057,NA,NA,NA,1,1,1,1,1,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
340,Västmanland,7,2020-04-05,160,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1,05apr2020,0,4,2020,5,Västmanland,0,7,1.94591,NA,NA,NA,1,1,1,1,1,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
389,Västmanland,18,2020-04-06,178,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1,06apr2020,1,4,2020,6,Västmanland,0,18,2.890372,0.9444617,NA,NA,1,1,1,1,1,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
30,Västra_Götaland,1,2020-03-04,12,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,04mar2020,3,3,2020,4,Västra_Götaland,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
25,Västra_Götaland,1,2020-03-05,13,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,05mar2020,4,3,2020,5,Västra_Götaland,0,1,0,NA,NA,NA,0,0,0,0,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
59,Västra_Götaland,1,2020-03-06,14,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,06mar2020,5,3,2020,6,Västra_Götaland,0,1,0,0,NA,NA,0,0,0,0,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
33,Västra_Götaland,5,2020-03-07,19,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,07mar2020,6,3,2020,7,Västra_Götaland,0,5,1.609438,1.609438,NA,NA,0,0,0,0,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
46,Västra_Götaland,11,2020-03-08,30,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,08mar2020,0,3,2020,8,Västra_Götaland,0,11,2.397895,0.7884574,NA,NA,0,0,0,0,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
101,Västra_Götaland,15,2020-03-09,45,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,09mar2020,1,3,2020,9,Västra_Götaland,0,15,2.70805,0.3101549,NA,NA,0,0,0,0,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
98,Västra_Götaland,13,2020-03-10,58,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,10mar2020,2,3,2020,10,Västra_Götaland,0,13,2.564949,NA,NA,NA,0,0,0,0,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
196,Västra_Götaland,57,2020-03-11,115,0,0,0,0,0,0,0,0,2,0,2,1,2,0,0,0,0,0,0,11mar2020,3,3,2020,11,Västra_Götaland,0,57,4.043051,1.478102,NA,NA,0,0,0,0,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
151,Västra_Götaland,19,2020-03-12,134,0,0,0,2,0,0,0,0,2,0,2,1,2,0,0,0,1,0,0,12mar2020,4,3,2020,12,Västra_Götaland,0,19,2.944439,NA,NA,NA,0,0,0,1,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
152,Västra_Götaland,19,2020-03-13,153,0,0,0,2,0,0,0,0,2,0,2,1,2,0,0,0,1,0,0,13mar2020,5,3,2020,13,Västra_Götaland,0,19,2.944439,0,NA,NA,0,0,0,1,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
71,Västra_Götaland,5,2020-03-14,158,0,0,0,2,0,0,0,0,2,0,2,1,2,0,0,0,1,0,0,14mar2020,6,3,2020,14,Västra_Götaland,0,5,1.609438,NA,NA,NA,0,0,0,1,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
69,Västra_Götaland,18,2020-03-15,176,0,0,0,2,0,0,0,0,2,0,2,1,2,0,0,0,1,0,0,15mar2020,0,3,2020,15,Västra_Götaland,0,18,2.890372,1.280934,NA,NA,0,0,0,1,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
83,Västra_Götaland,6,2020-03-16,182,0,0,0,2,0,0,0,0,2,1,2,1,2,0,0,0,1,0,0,16mar2020,1,3,2020,16,Västra_Götaland,0,6,1.791759,NA,NA,NA,0,0,0,1,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
119,Västra_Götaland,13,2020-03-17,195,0,0,0,2,0,0,0,0,2,1,2,1,2,0,0,0,1,0,0,17mar2020,2,3,2020,17,Västra_Götaland,0,13,2.564949,0.7731898,NA,NA,0,0,0,1,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
145,Västra_Götaland,10,2020-03-18,205,1,0,0,2,0,0,0,0,2,1,2,1,2,1,0,0,1,0,0,18mar2020,3,3,2020,18,Västra_Götaland,0,10,2.302585,NA,NA,NA,1,0,0,1,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
143,Västra_Götaland,14,2020-03-19,219,1,0,0,2,0,0,0,3,2,1,2,1,2,1,0,0,1,0,1,19mar2020,4,3,2020,19,Västra_Götaland,0,14,2.639057,0.3364723,NA,NA,1,0,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
180,Västra_Götaland,23,2020-03-20,242,1,0,0,2,0,0,0,3,2,1,2,1,2,1,0,0,1,0,1,20mar2020,5,3,2020,20,Västra_Götaland,0,23,3.135494,0.4964368,NA,NA,1,0,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
134,Västra_Götaland,8,2020-03-21,250,1,0,0,2,0,0,0,3,2,1,2,1,2,1,0,0,1,0,1,21mar2020,6,3,2020,21,Västra_Götaland,0,8,2.079442,NA,NA,NA,1,0,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
118,Västra_Götaland,4,2020-03-22,254,1,0,0,2,0,0,0,3,2,1,2,1,2,1,0,0,1,0,1,22mar2020,0,3,2020,22,Västra_Götaland,0,4,1.386294,NA,NA,NA,1,0,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
182,Västra_Götaland,9,2020-03-23,263,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1,23mar2020,1,3,2020,23,Västra_Götaland,0,9,2.197225,0.8109303,NA,NA,1,0,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
230,Västra_Götaland,10,2020-03-24,273,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1,24mar2020,2,3,2020,24,Västra_Götaland,0,10,2.302585,0.1053605,NA,NA,1,0,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
314,Västra_Götaland,19,2020-03-25,292,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1,25mar2020,3,3,2020,25,Västra_Götaland,0,19,2.944439,0.6418538,NA,NA,1,1,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
286,Västra_Götaland,20,2020-03-26,312,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1,26mar2020,4,3,2020,26,Västra_Götaland,0,20,2.995732,0.0512934,NA,NA,1,1,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
365,Västra_Götaland,18,2020-03-27,330,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1,27mar2020,5,3,2020,27,Västra_Götaland,0,18,2.890372,NA,NA,NA,1,1,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
300,Västra_Götaland,25,2020-03-28,355,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1,28mar2020,6,3,2020,28,Västra_Götaland,0,25,3.218876,0.3285041,NA,NA,1,1,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
280,Västra_Götaland,15,2020-03-29,370,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1,29mar2020,0,3,2020,29,Västra_Götaland,0,15,2.70805,NA,NA,NA,1,1,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
416,Västra_Götaland,27,2020-03-30,397,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1,30mar2020,1,3,2020,30,Västra_Götaland,0,27,3.295837,0.5877867,NA,NA,1,1,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
475,Västra_Götaland,29,2020-03-31,426,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1,31mar2020,2,3,2020,31,Västra_Götaland,0,29,3.367296,0.0714588,NA,NA,1,1,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
486,Västra_Götaland,29,2020-04-01,455,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1,01apr2020,3,4,2020,1,Västra_Götaland,0,29,3.367296,0,NA,NA,1,1,1,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
554,Västra_Götaland,47,2020-04-02,502,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1,02apr2020,4,4,2020,2,Västra_Götaland,0,47,3.850147,0.4828517,NA,NA,1,1,1,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
601,Västra_Götaland,48,2020-04-03,550,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1,03apr2020,5,4,2020,3,Västra_Götaland,0,48,3.871201,0.0210536,NA,NA,1,1,1,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
357,Västra_Götaland,30,2020-04-04,580,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1,04apr2020,6,4,2020,4,Västra_Götaland,0,30,3.401197,NA,NA,NA,1,1,1,1,1,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
340,Västra_Götaland,30,2020-04-05,610,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1,05apr2020,0,4,2020,5,Västra_Götaland,0,30,3.401197,0,NA,NA,1,1,1,1,1,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
389,Västra_Götaland,53,2020-04-06,663,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1,06apr2020,1,4,2020,6,Västra_Götaland,0,53,3.970292,0.5690944,NA,NA,1,1,1,1,1,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
30,Örebro,1,2020-03-04,NA,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,04mar2020,3,3,2020,4,Örebro,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
25,Örebro,0,2020-03-05,NA,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,05mar2020,4,3,2020,5,Örebro,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
59,Örebro,0,2020-03-06,NA,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,06mar2020,5,3,2020,6,Örebro,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
33,Örebro,1,2020-03-07,NA,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,07mar2020,6,3,2020,7,Örebro,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
46,Örebro,2,2020-03-08,NA,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,08mar2020,0,3,2020,8,Örebro,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
101,Örebro,0,2020-03-09,NA,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,09mar2020,1,3,2020,9,Örebro,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
98,Örebro,0,2020-03-10,NA,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,10mar2020,2,3,2020,10,Örebro,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
196,Örebro,0,2020-03-11,NA,0,0,0,0,0,0,0,0,2,0,2,1,2,0,0,0,0,0,0,11mar2020,3,3,2020,11,Örebro,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
151,Örebro,3,2020-03-12,NA,0,0,0,2,0,0,0,0,2,0,2,1,2,0,0,0,1,0,0,12mar2020,4,3,2020,12,Örebro,0,NA,NA,NA,NA,NA,0,0,0,1,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
152,Örebro,2,2020-03-13,NA,0,0,0,2,0,0,0,0,2,0,2,1,2,0,0,0,1,0,0,13mar2020,5,3,2020,13,Örebro,0,NA,NA,NA,NA,NA,0,0,0,1,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
71,Örebro,0,2020-03-14,NA,0,0,0,2,0,0,0,0,2,0,2,1,2,0,0,0,1,0,0,14mar2020,6,3,2020,14,Örebro,0,NA,NA,NA,NA,NA,0,0,0,1,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
69,Örebro,0,2020-03-15,NA,0,0,0,2,0,0,0,0,2,0,2,1,2,0,0,0,1,0,0,15mar2020,0,3,2020,15,Örebro,0,NA,NA,NA,NA,NA,0,0,0,1,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
83,Örebro,0,2020-03-16,NA,0,0,0,2,0,0,0,0,2,1,2,1,2,0,0,0,1,0,0,16mar2020,1,3,2020,16,Örebro,0,NA,NA,NA,NA,NA,0,0,0,1,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
119,Örebro,16,2020-03-17,25,0,0,0,2,0,0,0,0,2,1,2,1,2,0,0,0,1,0,0,17mar2020,2,3,2020,17,Örebro,0,NA,NA,NA,NA,NA,0,0,0,1,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
145,Örebro,3,2020-03-18,28,1,0,0,2,0,0,0,0,2,1,2,1,2,1,0,0,1,0,0,18mar2020,3,3,2020,18,Örebro,0,3,1.098612,NA,NA,NA,1,0,0,1,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
143,Örebro,9,2020-03-19,37,1,0,0,2,0,0,0,3,2,1,2,1,2,1,0,0,1,0,1,19mar2020,4,3,2020,19,Örebro,0,9,2.197225,1.098612,NA,NA,1,0,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
180,Örebro,5,2020-03-20,42,1,0,0,2,0,0,0,3,2,1,2,1,2,1,0,0,1,0,1,20mar2020,5,3,2020,20,Örebro,0,5,1.609438,NA,NA,NA,1,0,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
134,Örebro,0,2020-03-21,42,1,0,0,2,0,0,0,3,2,1,2,1,2,1,0,0,1,0,1,21mar2020,6,3,2020,21,Örebro,0,0,NA,NA,NA,NA,1,0,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
118,Örebro,0,2020-03-22,42,1,0,0,2,0,0,0,3,2,1,2,1,2,1,0,0,1,0,1,22mar2020,0,3,2020,22,Örebro,0,0,NA,NA,NA,NA,1,0,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
182,Örebro,6,2020-03-23,48,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1,23mar2020,1,3,2020,23,Örebro,0,6,1.791759,NA,NA,NA,1,0,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
230,Örebro,11,2020-03-24,59,1,0,0,2,0,0,0,3,2,1,2,1,1,1,0,0,1,0,1,24mar2020,2,3,2020,24,Örebro,0,11,2.397895,0.6061358,NA,NA,1,0,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
314,Örebro,8,2020-03-25,67,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1,25mar2020,3,3,2020,25,Örebro,0,8,2.079442,NA,NA,NA,1,1,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
286,Örebro,6,2020-03-26,73,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1,26mar2020,4,3,2020,26,Örebro,0,6,1.791759,NA,NA,NA,1,1,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
365,Örebro,6,2020-03-27,79,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1,27mar2020,5,3,2020,27,Örebro,0,6,1.791759,0,NA,NA,1,1,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
300,Örebro,8,2020-03-28,87,1,1,0,2,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1,28mar2020,6,3,2020,28,Örebro,0,8,2.079442,0.2876821,NA,NA,1,1,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
280,Örebro,3,2020-03-29,90,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1,29mar2020,0,3,2020,29,Örebro,0,3,1.098612,NA,NA,NA,1,1,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
416,Örebro,17,2020-03-30,107,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1,30mar2020,1,3,2020,30,Örebro,0,17,2.833213,1.734601,NA,NA,1,1,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
475,Örebro,11,2020-03-31,118,1,1,0,3,0,0,0,3,2,1,2,1,1,1,1,0,1,0,1,31mar2020,2,3,2020,31,Örebro,0,11,2.397895,NA,NA,NA,1,1,0,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
486,Örebro,5,2020-04-01,123,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1,01apr2020,3,4,2020,1,Örebro,0,5,1.609438,NA,NA,NA,1,1,1,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
554,Örebro,28,2020-04-02,151,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1,02apr2020,4,4,2020,2,Örebro,0,28,3.332205,1.722767,NA,NA,1,1,1,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
601,Örebro,20,2020-04-03,171,1,1,1,3,0,0,0,3,2,1,2,1,1,1,1,1,1,0,1,03apr2020,5,4,2020,3,Örebro,0,20,2.995732,NA,NA,NA,1,1,1,1,0,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
357,Örebro,3,2020-04-04,174,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1,04apr2020,6,4,2020,4,Örebro,0,3,1.098612,NA,NA,NA,1,1,1,1,1,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
340,Örebro,0,2020-04-05,174,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1,05apr2020,0,4,2020,5,Örebro,0,0,NA,NA,NA,NA,1,1,1,1,1,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
389,Örebro,12,2020-04-06,186,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1,06apr2020,1,4,2020,6,Örebro,0,12,2.484907,NA,NA,NA,1,1,1,1,1,1,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
30,Östergötland,0,2020-03-04,NA,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,04mar2020,3,3,2020,4,Östergötland,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
25,Östergötland,0,2020-03-05,NA,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,05mar2020,4,3,2020,5,Östergötland,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
59,Östergötland,0,2020-03-06,NA,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,06mar2020,5,3,2020,6,Östergötland,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
33,Östergötland,0,2020-03-07,NA,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,07mar2020,6,3,2020,7,Östergötland,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
46,Östergötland,0,2020-03-08,NA,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,08mar2020,0,3,2020,8,Östergötland,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
101,Östergötland,0,2020-03-09,NA,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,09mar2020,1,3,2020,9,Östergötland,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
98,Östergötland,0,2020-03-10,NA,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,10mar2020,2,3,2020,10,Östergötland,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
196,Östergötland,0,2020-03-11,NA,0,0,0,0,0,0,0,0,2,0,2,1,2,0,0,0,0,0,0,11mar2020,3,3,2020,11,Östergötland,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
151,Östergötland,1,2020-03-12,NA,0,0,0,2,0,0,0,0,2,0,2,1,2,0,0,0,1,0,0,12mar2020,4,3,2020,12,Östergötland,0,NA,NA,NA,NA,NA,0,0,0,1,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
152,Östergötland,10,2020-03-13,11,0,0,0,2,0,0,0,0,2,0,2,1,2,0,0,0,1,0,0,13mar2020,5,3,2020,13,Östergötland,0,NA,NA,NA,NA,NA,0,0,0,1,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
71,Östergötland,7,2020-03-14,18,0,0,0,2,0,0,0,0,2,0,2,1,2,0,0,0,1,0,0,14mar2020,6,3,2020,14,Östergötland,0,7,1.94591,NA,NA,NA,0,0,0,1,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
69,Östergötland,9,2020-03-15,27,0,0,0,2,0,0,0,0,2,0,2,1,2,0,0,0,1,0,0,15mar2020,0,3,2020,15,Östergötland,0,9,2.197225,0.2513145,NA,NA,0,0,0,1,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
83,Östergötland,8,2020-03-16,35,0,0,0,2,0,0,0,0,2,1,2,1,2,0,0,0,1,0,0,16mar2020,1,3,2020,16,Östergötland,0,8,2.079442,NA,NA,NA,0,0,0,1,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
119,Östergötland,13,2020-03-17,48,0,0,0,2,0,0,0,0,2,1,2,1,2,0,0,0,1,0,0,17mar2020,2,3,2020,17,Östergötland,0,13,2.564949,0.4855077,NA,NA,0,0,0,1,0,0,SWE,NA,NA,NA,NA,NA,NA,NA,0,0,0
